Date,County,Observed_Cases,date_column_name
2021-11-28,Abbeville,0,2021-11-28
2021-11-29,Abbeville,19,2021-11-29
2021-11-30,Abbeville,1,2021-11-30
2021-12-01,Abbeville,5,2021-12-01
2021-12-02,Abbeville,8,2021-12-02
2021-12-03,Abbeville,5,2021-12-03
2021-12-04,Abbeville,0,2021-12-04
2021-12-05,Abbeville,0,2021-12-05
2021-12-06,Abbeville,0,2021-12-06
2021-12-07,Abbeville,23,2021-12-07
2021-12-08,Abbeville,13,2021-12-08
2021-12-09,Abbeville,11,2021-12-09
2021-12-10,Abbeville,8,2021-12-10
2021-12-11,Abbeville,0,2021-12-11
2021-12-12,Abbeville,0,2021-12-12
2021-12-13,Abbeville,38,2021-12-13
2021-12-14,Abbeville,4,2021-12-14
2021-12-15,Abbeville,9,2021-12-15
2021-12-16,Abbeville,7,2021-12-16
2021-12-17,Abbeville,14,2021-12-17
2021-12-18,Abbeville,0,2021-12-18
2021-12-19,Abbeville,0,2021-12-19
2021-12-20,Abbeville,24,2021-12-20
2021-12-21,Abbeville,9,2021-12-21
2021-12-22,Abbeville,10,2021-12-22
2021-12-23,Abbeville,10,2021-12-23
2021-12-24,Abbeville,0,2021-12-24
2021-12-25,Abbeville,0,2021-12-25
2021-12-26,Abbeville,0,2021-12-26
2021-12-27,Abbeville,0,2021-12-27
2021-12-28,Abbeville,0,2021-12-28
2021-12-29,Abbeville,50,2021-12-29
2021-12-30,Abbeville,27,2021-12-30
2021-12-31,Abbeville,48,2021-12-31
2022-01-01,Abbeville,0,2022-01-01
2022-01-02,Abbeville,0,2022-01-02
2022-01-03,Abbeville,0,2022-01-03
2022-01-04,Abbeville,112,2022-01-04
2022-01-05,Abbeville,13,2022-01-05
2022-01-06,Abbeville,41,2022-01-06
2022-01-07,Abbeville,85,2022-01-07
2022-01-08,Abbeville,0,2022-01-08
2022-01-09,Abbeville,0,2022-01-09
2022-01-10,Abbeville,275,2022-01-10
2022-01-11,Abbeville,38,2022-01-11
2022-01-12,Abbeville,32,2022-01-12
2022-01-13,Abbeville,53,2022-01-13
2022-01-14,Abbeville,73,2022-01-14
2022-01-15,Abbeville,0,2022-01-15
2022-01-16,Abbeville,0,2022-01-16
2022-01-17,Abbeville,0,2022-01-17
2022-01-18,Abbeville,509,2022-01-18
2022-01-19,Abbeville,35,2022-01-19
2022-01-20,Abbeville,51,2022-01-20
2022-01-21,Abbeville,104,2022-01-21
2022-01-22,Abbeville,0,2022-01-22
2022-01-23,Abbeville,0,2022-01-23
2022-01-24,Abbeville,0,2022-01-24
2022-01-25,Abbeville,0,2022-01-25
2022-01-26,Abbeville,309,2022-01-26
2022-01-27,Abbeville,28,2022-01-27
2022-01-28,Abbeville,64,2022-01-28
2022-01-29,Abbeville,0,2022-01-29
2022-01-30,Abbeville,0,2022-01-30
2022-01-31,Abbeville,167,2022-01-31
2022-02-01,Abbeville,14,2022-02-01
2022-02-02,Abbeville,22,2022-02-02
2022-02-03,Abbeville,20,2022-02-03
2022-02-04,Abbeville,40,2022-02-04
2022-02-05,Abbeville,0,2022-02-05
2022-02-06,Abbeville,0,2022-02-06
2022-02-07,Abbeville,54,2022-02-07
2022-02-08,Abbeville,13,2022-02-08
2022-02-09,Abbeville,10,2022-02-09
2022-02-10,Abbeville,17,2022-02-10
2022-02-11,Abbeville,0,2022-02-11
2022-02-12,Abbeville,0,2022-02-12
2022-02-13,Abbeville,0,2022-02-13
2022-02-14,Abbeville,51,2022-02-14
2022-02-15,Abbeville,5,2022-02-15
2022-02-16,Abbeville,8,2022-02-16
2022-02-17,Abbeville,12,2022-02-17
2022-02-18,Abbeville,16,2022-02-18
2022-02-19,Abbeville,0,2022-02-19
2022-02-20,Abbeville,0,2022-02-20
2022-02-21,Abbeville,0,2022-02-21
2022-02-22,Abbeville,28,2022-02-22
2022-02-23,Abbeville,5,2022-02-23
2022-02-24,Abbeville,8,2022-02-24
2022-02-25,Abbeville,11,2022-02-25
2022-02-26,Abbeville,0,2022-02-26
2022-02-27,Abbeville,0,2022-02-27
2022-02-28,Abbeville,7,2022-02-28
2022-03-01,Abbeville,0,2022-03-01
2022-03-02,Abbeville,0,2022-03-02
2022-03-03,Abbeville,2,2022-03-03
2022-03-04,Abbeville,5,2022-03-04
2022-03-05,Abbeville,0,2022-03-05
2022-03-06,Abbeville,0,2022-03-06
2022-03-07,Abbeville,1,2022-03-07
2022-03-08,Abbeville,0,2022-03-08
2022-03-09,Abbeville,2,2022-03-09
2022-03-10,Abbeville,3,2022-03-10
2022-03-11,Abbeville,0,2022-03-11
2022-03-12,Abbeville,0,2022-03-12
2022-03-13,Abbeville,0,2022-03-13
2022-03-14,Abbeville,0,2022-03-14
2022-03-15,Abbeville,1,2022-03-15
2022-03-16,Abbeville,0,2022-03-16
2022-03-17,Abbeville,0,2022-03-17
2022-03-18,Abbeville,0,2022-03-18
2022-03-19,Abbeville,0,2022-03-19
2022-03-20,Abbeville,0,2022-03-20
2022-03-21,Abbeville,0,2022-03-21
2022-03-22,Abbeville,1,2022-03-22
2022-03-23,Abbeville,0,2022-03-23
2022-03-24,Abbeville,0,2022-03-24
2022-03-25,Abbeville,0,2022-03-25
2022-03-26,Abbeville,0,2022-03-26
2022-03-27,Abbeville,0,2022-03-27
2022-03-28,Abbeville,0,2022-03-28
2022-03-29,Abbeville,8,2022-03-29
2022-03-30,Abbeville,0,2022-03-30
2022-03-31,Abbeville,0,2022-03-31
2022-04-01,Abbeville,0,2022-04-01
2022-04-02,Abbeville,0,2022-04-02
2022-04-03,Abbeville,0,2022-04-03
2022-04-04,Abbeville,0,2022-04-04
2022-04-05,Abbeville,8,2022-04-05
2022-04-06,Abbeville,0,2022-04-06
2022-04-07,Abbeville,0,2022-04-07
2022-04-08,Abbeville,0,2022-04-08
2022-04-09,Abbeville,0,2022-04-09
2022-04-10,Abbeville,0,2022-04-10
2022-04-11,Abbeville,0,2022-04-11
2022-04-12,Abbeville,5,2022-04-12
2022-04-13,Abbeville,0,2022-04-13
2022-04-14,Abbeville,0,2022-04-14
2022-04-15,Abbeville,0,2022-04-15
2022-04-16,Abbeville,0,2022-04-16
2022-04-17,Abbeville,0,2022-04-17
2022-04-18,Abbeville,0,2022-04-18
2022-04-19,Abbeville,2,2022-04-19
2022-04-20,Abbeville,0,2022-04-20
2022-04-21,Abbeville,0,2022-04-21
2022-04-22,Abbeville,0,2022-04-22
2022-04-23,Abbeville,0,2022-04-23
2022-04-24,Abbeville,0,2022-04-24
2022-04-25,Abbeville,0,2022-04-25
2022-04-26,Abbeville,0,2022-04-26
2022-04-27,Abbeville,0,2022-04-27
2022-04-28,Abbeville,0,2022-04-28
2022-04-29,Abbeville,0,2022-04-29
2022-04-30,Abbeville,0,2022-04-30
2022-05-01,Abbeville,0,2022-05-01
2022-05-02,Abbeville,4,2022-05-02
2022-05-03,Abbeville,4,2022-05-03
2022-05-04,Abbeville,0,2022-05-04
2022-05-05,Abbeville,0,2022-05-05
2022-05-06,Abbeville,0,2022-05-06
2022-05-07,Abbeville,0,2022-05-07
2022-05-08,Abbeville,0,2022-05-08
2022-05-09,Abbeville,0,2022-05-09
2022-05-10,Abbeville,0,2022-05-10
2022-05-11,Abbeville,3,2022-05-11
2022-05-12,Abbeville,0,2022-05-12
2022-05-13,Abbeville,0,2022-05-13
2022-05-14,Abbeville,0,2022-05-14
2022-05-15,Abbeville,0,2022-05-15
2022-05-16,Abbeville,0,2022-05-16
2022-05-17,Abbeville,0,2022-05-17
2022-05-18,Abbeville,0,2022-05-18
2022-05-19,Abbeville,0,2022-05-19
2022-05-20,Abbeville,0,2022-05-20
2022-05-21,Abbeville,0,2022-05-21
2022-05-22,Abbeville,0,2022-05-22
2022-05-23,Abbeville,0,2022-05-23
2022-05-24,Abbeville,0,2022-05-24
2022-05-25,Abbeville,0,2022-05-25
2022-05-26,Abbeville,0,2022-05-26
2022-05-27,Abbeville,0,2022-05-27
2022-05-28,Abbeville,0,2022-05-28
2022-05-29,Abbeville,0,2022-05-29
2022-05-30,Abbeville,0,2022-05-30
2022-05-31,Abbeville,0,2022-05-31
2022-06-01,Abbeville,0,2022-06-01
2022-06-02,Abbeville,0,2022-06-02
2022-06-03,Abbeville,0,2022-06-03
2022-06-04,Abbeville,0,2022-06-04
2022-06-05,Abbeville,0,2022-06-05
2022-06-06,Abbeville,0,2022-06-06
2022-06-07,Abbeville,0,2022-06-07
2022-06-08,Abbeville,0,2022-06-08
2022-06-09,Abbeville,0,2022-06-09
2022-06-10,Abbeville,0,2022-06-10
2022-06-11,Abbeville,0,2022-06-11
2022-06-12,Abbeville,0,2022-06-12
2022-06-13,Abbeville,0,2022-06-13
2022-06-14,Abbeville,0,2022-06-14
2022-06-15,Abbeville,0,2022-06-15
2022-06-16,Abbeville,0,2022-06-16
2022-06-17,Abbeville,0,2022-06-17
2022-06-18,Abbeville,0,2022-06-18
2022-06-19,Abbeville,0,2022-06-19
2022-06-20,Abbeville,0,2022-06-20
2022-06-21,Abbeville,0,2022-06-21
2022-06-22,Abbeville,0,2022-06-22
2022-06-23,Abbeville,0,2022-06-23
2022-06-24,Abbeville,0,2022-06-24
2022-06-25,Abbeville,0,2022-06-25
2022-06-26,Abbeville,0,2022-06-26
2022-06-27,Abbeville,0,2022-06-27
2022-06-28,Abbeville,0,2022-06-28
2022-06-29,Abbeville,0,2022-06-29
2022-06-30,Abbeville,0,2022-06-30
2022-07-01,Abbeville,0,2022-07-01
2022-07-02,Abbeville,0,2022-07-02
2022-07-03,Abbeville,0,2022-07-03
2022-07-04,Abbeville,0,2022-07-04
2022-07-05,Abbeville,0,2022-07-05
2022-07-06,Abbeville,0,2022-07-06
2022-07-07,Abbeville,0,2022-07-07
2022-07-08,Abbeville,0,2022-07-08
2022-07-09,Abbeville,0,2022-07-09
2022-07-10,Abbeville,0,2022-07-10
2022-07-11,Abbeville,0,2022-07-11
2022-07-12,Abbeville,0,2022-07-12
2022-07-13,Abbeville,0,2022-07-13
2022-07-14,Abbeville,0,2022-07-14
2022-07-15,Abbeville,0,2022-07-15
2022-07-16,Abbeville,0,2022-07-16
2022-07-17,Abbeville,0,2022-07-17
2022-07-18,Abbeville,0,2022-07-18
2022-07-19,Abbeville,0,2022-07-19
2022-07-20,Abbeville,0,2022-07-20
2022-07-21,Abbeville,0,2022-07-21
2022-07-22,Abbeville,0,2022-07-22
2022-07-23,Abbeville,0,2022-07-23
2022-07-24,Abbeville,0,2022-07-24
2022-07-25,Abbeville,0,2022-07-25
2022-07-26,Abbeville,0,2022-07-26
2022-07-27,Abbeville,0,2022-07-27
2022-07-28,Abbeville,0,2022-07-28
2022-07-29,Abbeville,0,2022-07-29
2022-07-30,Abbeville,0,2022-07-30
2022-07-31,Abbeville,0,2022-07-31
2022-08-01,Abbeville,0,2022-08-01
2022-08-02,Abbeville,0,2022-08-02
2022-08-03,Abbeville,0,2022-08-03
2022-08-04,Abbeville,0,2022-08-04
2022-08-05,Abbeville,0,2022-08-05
2022-08-06,Abbeville,0,2022-08-06
2022-08-07,Abbeville,0,2022-08-07
2022-08-08,Abbeville,0,2022-08-08
2022-08-09,Abbeville,0,2022-08-09
2022-08-10,Abbeville,0,2022-08-10
2022-08-11,Abbeville,0,2022-08-11
2022-08-12,Abbeville,0,2022-08-12
2022-08-13,Abbeville,0,2022-08-13
2022-08-14,Abbeville,0,2022-08-14
2022-08-15,Abbeville,0,2022-08-15
2022-08-16,Abbeville,0,2022-08-16
2022-08-17,Abbeville,0,2022-08-17
2022-08-18,Abbeville,0,2022-08-18
2022-08-19,Abbeville,0,2022-08-19
2022-08-20,Abbeville,0,2022-08-20
2022-08-21,Abbeville,0,2022-08-21
2022-08-22,Abbeville,0,2022-08-22
2022-08-23,Abbeville,0,2022-08-23
2022-08-24,Abbeville,0,2022-08-24
2022-08-25,Abbeville,0,2022-08-25
2022-08-26,Abbeville,0,2022-08-26
2022-08-27,Abbeville,0,2022-08-27
2022-08-28,Abbeville,0,2022-08-28
2022-08-29,Abbeville,0,2022-08-29
2022-08-30,Abbeville,0,2022-08-30
2022-08-31,Abbeville,0,2022-08-31
2022-09-01,Abbeville,0,2022-09-01
2022-09-02,Abbeville,0,2022-09-02
2022-09-03,Abbeville,0,2022-09-03
2022-09-04,Abbeville,0,2022-09-04
2022-09-05,Abbeville,0,2022-09-05
2022-09-06,Abbeville,0,2022-09-06
2022-09-07,Abbeville,0,2022-09-07
2022-09-08,Abbeville,0,2022-09-08
2022-09-09,Abbeville,0,2022-09-09
2022-09-10,Abbeville,0,2022-09-10
2022-09-11,Abbeville,0,2022-09-11
2022-09-12,Abbeville,0,2022-09-12
2022-09-13,Abbeville,0,2022-09-13
2022-09-14,Abbeville,0,2022-09-14
2022-09-15,Abbeville,0,2022-09-15
2022-09-16,Abbeville,0,2022-09-16
2022-09-17,Abbeville,0,2022-09-17
2022-09-18,Abbeville,0,2022-09-18
2022-09-19,Abbeville,0,2022-09-19
2022-09-20,Abbeville,0,2022-09-20
2022-09-21,Abbeville,0,2022-09-21
2022-09-22,Abbeville,0,2022-09-22
2022-09-23,Abbeville,0,2022-09-23
2022-09-24,Abbeville,0,2022-09-24
2022-09-25,Abbeville,0,2022-09-25
2022-09-26,Abbeville,0,2022-09-26
2022-09-27,Abbeville,0,2022-09-27
2022-09-28,Abbeville,0,2022-09-28
2022-09-29,Abbeville,0,2022-09-29
2022-09-30,Abbeville,0,2022-09-30
2022-10-01,Abbeville,0,2022-10-01
2022-10-02,Abbeville,0,2022-10-02
2022-10-03,Abbeville,0,2022-10-03
2022-10-04,Abbeville,0,2022-10-04
2022-10-05,Abbeville,0,2022-10-05
2022-10-06,Abbeville,0,2022-10-06
2022-10-07,Abbeville,0,2022-10-07
2022-10-08,Abbeville,0,2022-10-08
2022-10-09,Abbeville,0,2022-10-09
2022-10-10,Abbeville,0,2022-10-10
2022-10-11,Abbeville,0,2022-10-11
2022-10-12,Abbeville,0,2022-10-12
2022-10-13,Abbeville,0,2022-10-13
2022-10-14,Abbeville,0,2022-10-14
2022-10-15,Abbeville,0,2022-10-15
2022-10-16,Abbeville,0,2022-10-16
2022-10-17,Abbeville,0,2022-10-17
2022-10-18,Abbeville,0,2022-10-18
2022-10-19,Abbeville,0,2022-10-19
2022-10-20,Abbeville,0,2022-10-20
2022-10-21,Abbeville,0,2022-10-21
2022-10-22,Abbeville,0,2022-10-22
2022-10-23,Abbeville,0,2022-10-23
2022-10-24,Abbeville,0,2022-10-24
2022-10-25,Abbeville,0,2022-10-25
2022-10-26,Abbeville,0,2022-10-26
2022-10-27,Abbeville,0,2022-10-27
2022-10-28,Abbeville,0,2022-10-28
2022-10-29,Abbeville,0,2022-10-29
2022-10-30,Abbeville,0,2022-10-30
2022-10-31,Abbeville,0,2022-10-31
2022-11-01,Abbeville,0,2022-11-01
2022-11-02,Abbeville,0,2022-11-02
2022-11-03,Abbeville,0,2022-11-03
2022-11-04,Abbeville,0,2022-11-04
2022-11-05,Abbeville,0,2022-11-05
2022-11-06,Abbeville,0,2022-11-06
2022-11-07,Abbeville,0,2022-11-07
2022-11-08,Abbeville,0,2022-11-08
2022-11-09,Abbeville,0,2022-11-09
2022-11-10,Abbeville,0,2022-11-10
2022-11-11,Abbeville,0,2022-11-11
2022-11-12,Abbeville,0,2022-11-12
2022-11-13,Abbeville,0,2022-11-13
2022-11-14,Abbeville,0,2022-11-14
2022-11-15,Abbeville,0,2022-11-15
2022-11-16,Abbeville,0,2022-11-16
2022-11-17,Abbeville,0,2022-11-17
2022-11-18,Abbeville,0,2022-11-18
2022-11-19,Abbeville,0,2022-11-19
2022-11-20,Abbeville,0,2022-11-20
2022-11-21,Abbeville,0,2022-11-21
2022-11-22,Abbeville,0,2022-11-22
2022-11-23,Abbeville,0,2022-11-23
2022-11-24,Abbeville,0,2022-11-24
2022-11-25,Abbeville,0,2022-11-25
2022-11-26,Abbeville,0,2022-11-26
2022-11-27,Abbeville,0,2022-11-27
2022-11-28,Abbeville,0,2022-11-28
2022-11-29,Abbeville,0,2022-11-29
2022-11-30,Abbeville,0,2022-11-30
2022-12-01,Abbeville,0,2022-12-01
2022-12-02,Abbeville,0,2022-12-02
2022-12-03,Abbeville,0,2022-12-03
2022-12-04,Abbeville,0,2022-12-04
2022-12-05,Abbeville,0,2022-12-05
2022-12-06,Abbeville,0,2022-12-06
2022-12-07,Abbeville,0,2022-12-07
2022-12-08,Abbeville,0,2022-12-08
2022-12-09,Abbeville,0,2022-12-09
2022-12-10,Abbeville,0,2022-12-10
2022-12-11,Abbeville,0,2022-12-11
2022-12-12,Abbeville,0,2022-12-12
2022-12-13,Abbeville,0,2022-12-13
2022-12-14,Abbeville,0,2022-12-14
2022-12-15,Abbeville,0,2022-12-15
2022-12-16,Abbeville,0,2022-12-16
2022-12-17,Abbeville,0,2022-12-17
2022-12-18,Abbeville,0,2022-12-18
2022-12-19,Abbeville,0,2022-12-19
2022-12-20,Abbeville,0,2022-12-20
2022-12-21,Abbeville,0,2022-12-21
2022-12-22,Abbeville,0,2022-12-22
2022-12-23,Abbeville,0,2022-12-23
2022-12-24,Abbeville,0,2022-12-24
2022-12-25,Abbeville,0,2022-12-25
2022-12-26,Abbeville,0,2022-12-26
2022-12-27,Abbeville,0,2022-12-27
2022-12-28,Abbeville,0,2022-12-28
2022-12-29,Abbeville,0,2022-12-29
2022-12-30,Abbeville,0,2022-12-30
2022-12-31,Abbeville,0,2022-12-31
2023-01-01,Abbeville,0,2023-01-01
2023-01-02,Abbeville,0,2023-01-02
2023-01-03,Abbeville,0,2023-01-03
2023-01-04,Abbeville,0,2023-01-04
2023-01-05,Abbeville,0,2023-01-05
2023-01-06,Abbeville,0,2023-01-06
2023-01-07,Abbeville,0,2023-01-07
2023-01-08,Abbeville,0,2023-01-08
2023-01-09,Abbeville,0,2023-01-09
2023-01-10,Abbeville,0,2023-01-10
2023-01-11,Abbeville,0,2023-01-11
2023-01-12,Abbeville,0,2023-01-12
2023-01-13,Abbeville,0,2023-01-13
2023-01-14,Abbeville,0,2023-01-14
2023-01-15,Abbeville,0,2023-01-15
2023-01-16,Abbeville,0,2023-01-16
2023-01-17,Abbeville,0,2023-01-17
2023-01-18,Abbeville,0,2023-01-18
2023-01-19,Abbeville,0,2023-01-19
2023-01-20,Abbeville,0,2023-01-20
2023-01-21,Abbeville,0,2023-01-21
2023-01-22,Abbeville,0,2023-01-22
2023-01-23,Abbeville,0,2023-01-23
2023-01-24,Abbeville,0,2023-01-24
2023-01-25,Abbeville,0,2023-01-25
2023-01-26,Abbeville,0,2023-01-26
2023-01-27,Abbeville,0,2023-01-27
2023-01-28,Abbeville,0,2023-01-28
2023-01-29,Abbeville,0,2023-01-29
2023-01-30,Abbeville,0,2023-01-30
2023-01-31,Abbeville,0,2023-01-31
2023-02-01,Abbeville,0,2023-02-01
2023-02-02,Abbeville,0,2023-02-02
2023-02-03,Abbeville,0,2023-02-03
2023-02-04,Abbeville,0,2023-02-04
2023-02-05,Abbeville,0,2023-02-05
2023-02-06,Abbeville,0,2023-02-06
2023-02-07,Abbeville,0,2023-02-07
2023-02-08,Abbeville,0,2023-02-08
2023-02-09,Abbeville,0,2023-02-09
2023-02-10,Abbeville,0,2023-02-10
2023-02-11,Abbeville,0,2023-02-11
2023-02-12,Abbeville,0,2023-02-12
2023-02-13,Abbeville,0,2023-02-13
2023-02-14,Abbeville,0,2023-02-14
2023-02-15,Abbeville,0,2023-02-15
2023-02-16,Abbeville,0,2023-02-16
2023-02-17,Abbeville,0,2023-02-17
2023-02-18,Abbeville,0,2023-02-18
2023-02-19,Abbeville,0,2023-02-19
2023-02-20,Abbeville,0,2023-02-20
2023-02-21,Abbeville,0,2023-02-21
2023-02-22,Abbeville,0,2023-02-22
2023-02-23,Abbeville,0,2023-02-23
2023-02-24,Abbeville,0,2023-02-24
2023-02-25,Abbeville,0,2023-02-25
2023-02-26,Abbeville,0,2023-02-26
2023-02-27,Abbeville,0,2023-02-27
2023-02-28,Abbeville,0,2023-02-28
2023-03-01,Abbeville,0,2023-03-01
2023-03-02,Abbeville,0,2023-03-02
2023-03-03,Abbeville,0,2023-03-03
2023-03-04,Abbeville,0,2023-03-04
2023-03-05,Abbeville,0,2023-03-05
2023-03-06,Abbeville,0,2023-03-06
2023-03-07,Abbeville,0,2023-03-07
2023-03-08,Abbeville,0,2023-03-08
2023-03-09,Abbeville,0,2023-03-09
2023-03-10,Abbeville,0,2023-03-10
2023-03-11,Abbeville,0,2023-03-11
2023-03-12,Abbeville,0,2023-03-12
2023-03-13,Abbeville,0,2023-03-13
2023-03-14,Abbeville,0,2023-03-14
2023-03-15,Abbeville,0,2023-03-15
2023-03-16,Abbeville,0,2023-03-16
2023-03-17,Abbeville,0,2023-03-17
2023-03-18,Abbeville,0,2023-03-18
2023-03-19,Abbeville,0,2023-03-19
2023-03-20,Abbeville,0,2023-03-20
2023-03-21,Abbeville,0,2023-03-21
2023-03-22,Abbeville,0,2023-03-22
2023-03-23,Abbeville,0,2023-03-23
2023-03-24,Abbeville,0,2023-03-24
2023-03-25,Abbeville,0,2023-03-25
2023-03-26,Abbeville,0,2023-03-26
2023-03-27,Abbeville,0,2023-03-27
2023-03-28,Abbeville,0,2023-03-28
2023-03-29,Abbeville,0,2023-03-29
2023-03-30,Abbeville,0,2023-03-30
2023-03-31,Abbeville,0,2023-03-31
2023-04-01,Abbeville,0,2023-04-01
2023-04-02,Abbeville,0,2023-04-02
2023-04-03,Abbeville,0,2023-04-03
2023-04-04,Abbeville,0,2023-04-04
2023-04-05,Abbeville,0,2023-04-05
2023-04-06,Abbeville,0,2023-04-06
2023-04-07,Abbeville,0,2023-04-07
2023-04-08,Abbeville,0,2023-04-08
2023-04-09,Abbeville,0,2023-04-09
2023-04-10,Abbeville,0,2023-04-10
2023-04-11,Abbeville,0,2023-04-11
2023-04-12,Abbeville,0,2023-04-12
2023-04-13,Abbeville,0,2023-04-13
2023-04-14,Abbeville,0,2023-04-14
2023-04-15,Abbeville,0,2023-04-15
2023-04-16,Abbeville,0,2023-04-16
2023-04-17,Abbeville,0,2023-04-17
2023-04-18,Abbeville,0,2023-04-18
2023-04-19,Abbeville,0,2023-04-19
2023-04-20,Abbeville,0,2023-04-20
2023-04-21,Abbeville,0,2023-04-21
2023-04-22,Abbeville,0,2023-04-22
2023-04-23,Abbeville,0,2023-04-23
2023-04-24,Abbeville,0,2023-04-24
2023-04-25,Abbeville,0,2023-04-25
2023-04-26,Abbeville,0,2023-04-26
2023-04-27,Abbeville,0,2023-04-27
2023-04-28,Abbeville,0,2023-04-28
2023-04-29,Abbeville,0,2023-04-29
2023-04-30,Abbeville,0,2023-04-30
2023-05-01,Abbeville,0,2023-05-01
2023-05-02,Abbeville,0,2023-05-02
2023-05-03,Abbeville,0,2023-05-03
2023-05-04,Abbeville,0,2023-05-04
2023-05-05,Abbeville,0,2023-05-05
2023-05-06,Abbeville,0,2023-05-06
2023-05-07,Abbeville,0,2023-05-07
2023-05-08,Abbeville,0,2023-05-08
2023-05-09,Abbeville,0,2023-05-09
2023-05-10,Abbeville,0,2023-05-10
2023-05-11,Abbeville,0,2023-05-11
2023-05-12,Abbeville,0,2023-05-12
2023-05-13,Abbeville,0,2023-05-13
2023-05-15,Abbeville,0,2023-05-15
2023-05-16,Abbeville,0,2023-05-16
2023-05-17,Abbeville,0,2023-05-17
2023-05-18,Abbeville,0,2023-05-18
2023-05-19,Abbeville,0,2023-05-19
2023-05-20,Abbeville,0,2023-05-20
2023-05-21,Abbeville,0,2023-05-21
2023-05-22,Abbeville,0,2023-05-22
2023-05-23,Abbeville,0,2023-05-23
2023-05-24,Abbeville,0,2023-05-24
2023-05-25,Abbeville,0,2023-05-25
2023-05-26,Abbeville,0,2023-05-26
2023-05-27,Abbeville,0,2023-05-27
2023-05-28,Abbeville,0,2023-05-28
2023-05-29,Abbeville,0,2023-05-29
2023-06-12,Abbeville,0,2023-06-12
2023-06-13,Abbeville,0,2023-06-13
2023-06-14,Abbeville,0,2023-06-14
2023-06-15,Abbeville,0,2023-06-15
2023-06-16,Abbeville,0,2023-06-16
2023-06-17,Abbeville,0,2023-06-17
2023-06-18,Abbeville,0,2023-06-18
2023-06-19,Abbeville,0,2023-06-19
2023-06-20,Abbeville,0,2023-06-20
2023-06-21,Abbeville,0,2023-06-21
2023-06-22,Abbeville,0,2023-06-22
2023-06-23,Abbeville,0,2023-06-23
2023-06-24,Abbeville,0,2023-06-24
2023-06-25,Abbeville,0,2023-06-25
2023-06-26,Abbeville,0,2023-06-26
2023-06-27,Abbeville,0,2023-06-27
2023-06-28,Abbeville,0,2023-06-28
2023-06-29,Abbeville,0,2023-06-29
2023-06-30,Abbeville,0,2023-06-30
2023-07-01,Abbeville,0,2023-07-01
2023-07-02,Abbeville,0,2023-07-02
2023-07-03,Abbeville,0,2023-07-03
2023-07-04,Abbeville,0,2023-07-04
2023-07-05,Abbeville,0,2023-07-05
2023-07-06,Abbeville,0,2023-07-06
2023-07-07,Abbeville,0,2023-07-07
2023-07-08,Abbeville,0,2023-07-08
2023-07-09,Abbeville,0,2023-07-09
2023-07-10,Abbeville,0,2023-07-10
2023-07-11,Abbeville,0,2023-07-11
2023-07-12,Abbeville,0,2023-07-12
2023-07-13,Abbeville,0,2023-07-13
2023-07-14,Abbeville,0,2023-07-14
2023-07-15,Abbeville,0,2023-07-15
2023-07-16,Abbeville,0,2023-07-16
2023-07-17,Abbeville,0,2023-07-17
2023-07-18,Abbeville,0,2023-07-18
2023-07-19,Abbeville,0,2023-07-19
2023-07-20,Abbeville,0,2023-07-20
2023-07-21,Abbeville,0,2023-07-21
2023-07-22,Abbeville,0,2023-07-22
2023-07-23,Abbeville,0,2023-07-23
2020-03-06,Aiken,0,2020-03-06
2020-03-07,Aiken,0,2020-03-07
2020-03-08,Aiken,0,2020-03-08
2020-03-09,Aiken,0,2020-03-09
2020-03-10,Aiken,0,2020-03-10
2020-03-11,Aiken,0,2020-03-11
2020-03-12,Aiken,0,2020-03-12
2020-03-13,Aiken,0,2020-03-13
2020-03-14,Aiken,0,2020-03-14
2020-03-15,Aiken,0,2020-03-15
2020-03-16,Aiken,0,2020-03-16
2020-03-17,Aiken,0,2020-03-17
2020-03-18,Aiken,0,2020-03-18
2020-03-19,Aiken,0,2020-03-19
2020-03-20,Aiken,1,2020-03-20
2020-03-21,Aiken,0,2020-03-21
2020-03-22,Aiken,0,2020-03-22
2020-03-23,Aiken,0,2020-03-23
2020-03-24,Aiken,1,2020-03-24
2020-03-25,Aiken,0,2020-03-25
2020-03-26,Aiken,2,2020-03-26
2020-03-27,Aiken,2,2020-03-27
2020-03-28,Aiken,1,2020-03-28
2020-03-29,Aiken,2,2020-03-29
2020-03-30,Aiken,0,2020-03-30
2020-03-31,Aiken,4,2020-03-31
2020-04-01,Aiken,5,2020-04-01
2020-04-02,Aiken,4,2020-04-02
2020-04-03,Aiken,0,2020-04-03
2020-04-04,Aiken,2,2020-04-04
2020-04-05,Aiken,3,2020-04-05
2020-04-06,Aiken,0,2020-04-06
2020-04-07,Aiken,1,2020-04-07
2020-04-08,Aiken,4,2020-04-08
2020-04-09,Aiken,10,2020-04-09
2020-04-10,Aiken,6,2020-04-10
2020-04-11,Aiken,0,2020-04-11
2020-04-12,Aiken,2,2020-04-12
2020-04-13,Aiken,1,2020-04-13
2020-04-14,Aiken,9,2020-04-14
2020-04-15,Aiken,0,2020-04-15
2020-04-16,Aiken,3,2020-04-16
2020-04-17,Aiken,3,2020-04-17
2020-04-18,Aiken,1,2020-04-18
2020-04-19,Aiken,2,2020-04-19
2020-04-20,Aiken,1,2020-04-20
2020-04-21,Aiken,0,2020-04-21
2020-04-22,Aiken,12,2020-04-22
